,unique_colors,entropy
940,20,1.9325614325058362
941,21,2.25227902436512
942,22,2.085674112472114
943,21,2.0562230548517793
944,23,2.3287704006695678
945,21,1.9983119573386636
946,18,1.864954024471192
947,19,2.1676860028510956
948,18,2.1158715922238462
949,17,1.884305734685822
950,22,2.1736261225030877
951,19,2.1432025858361716
952,20,2.154912302701906
953,21,2.206569883957013
954,21,2.206569883957013
955,21,2.1975679238326222
956,20,2.204349566580221
957,19,2.2342027139776324
958,19,2.226729126738122
959,20,2.4030074071828516
960,19,2.297864605630859
961,23,2.319968333173584
962,23,2.3249452648164626
963,25,2.63150281453961
964,19,2.16867161091778
965,19,2.1774940153323796
966,22,2.6031921387094528
967,22,2.6187211147947034
968,24,2.4090733499445296
969,24,2.3487351479848044
970,22,2.539273788125161
971,20,2.4249019829613188
972,20,2.406011755570126
973,20,2.4749102056985373
974,20,2.135918994214582
975,19,2.168272906390406
976,19,2.0057104108533497
977,19,2.2002556557337885
978,27,2.691289938536272
979,21,1.8385199947135575
