,unique_colors,entropy
423,18,1.916670392195076
424,20,2.076293419481155
425,19,2.1817236329827834
426,17,2.266813440448697
427,23,2.444538705626171
428,22,2.4529310680077683
429,15,1.4447877819591548
430,16,1.6726936299392139
431,17,2.3150178740830536
432,20,2.377729059901714
433,18,2.2772470070651054
434,18,2.308931933673233
435,18,2.1276471963831756
436,21,2.28023592266603
437,20,2.383530095037648
438,21,2.4474168510067384
439,20,2.2725117471585605
440,16,1.7009333943712222
441,15,1.7832142320668327
442,18,1.908597082334535
443,16,2.038275820391333
444,18,1.950628335362486
445,20,2.027290609287887
446,22,2.4453223032783535
447,18,1.852070931959401
448,20,2.5763958996656715
449,23,2.4461959277297263
450,17,1.656096587296765
451,16,2.183694290651384
452,17,2.2780247273473466
453,19,2.361901820245617
454,17,2.279574308473915
455,25,2.6727132852932973
456,24,2.552737344304422
457,23,2.529026146030129
458,26,2.692899891227507
459,19,2.2521517879255444
460,19,2.1325937226475244
461,19,2.2337725141287663
462,19,1.9230853404230364
463,22,2.5460087126156
464,21,2.1064096457616794
465,19,2.018557145988779
466,20,2.3044185046854366
467,21,2.4261730077485573
468,19,2.239534780539686
469,17,2.1507645472857018
470,19,2.3268614693072034
471,18,1.9875162465332676
472,18,2.0971472600216168
473,22,2.1981962857072355
474,19,2.1244723580137106
475,19,2.113953852055009
476,17,2.0310245832030267
477,21,2.2319844259992445
478,18,2.097862748997767
479,19,2.1277396471828527
480,24,2.6075437743919845
481,19,2.0363132066374465
482,16,2.228925638384485
483,23,2.4599177956357634
484,18,2.3320659657818705
485,21,2.2264644182966653
486,20,2.2108118516733226
487,16,2.0486304912450164
488,18,2.051433409771898
489,21,2.4728507224206147
490,20,2.1662255614120705
491,16,2.0050997320064052
492,19,2.0964098121411427
493,21,2.192392741629288
494,19,2.3160274100285587
495,20,2.327410861015951
496,19,2.0929900680781155
497,19,2.0559201471632003
498,17,2.0166838306681605
499,18,2.032615282260129
500,21,2.233154313973573
501,20,2.3423978365918128
502,19,2.479185580702639
503,17,2.180713878548889
504,22,2.248373019479093
505,18,2.2052263562777608
506,20,2.417281204907701
507,19,2.290377105360024
508,18,2.1805818099893433
509,18,2.0012227961400444
510,18,2.0216277099473428
511,18,2.09776070343496
512,21,2.5959628116371896
513,19,2.3994906166429137
514,18,2.258783922358384
515,19,2.4369389503445404
516,20,2.090040420289316
517,19,2.2930270431475486
518,20,2.4419779667779515
519,20,2.2193174511601845
520,19,2.238876086608168
521,17,2.052057431878432
522,20,2.4734427026959507
523,20,2.296569555982512
524,16,1.5965791588807896
525,19,1.658862285136221
526,19,2.3545203915897206
527,19,2.441002716983877
528,16,2.242982336482984
529,23,2.5500725689825967
530,22,2.4219187997790645
531,17,2.278690318395827
532,18,2.2882593557392528
533,17,2.278880128508704
534,19,1.8908172321496572
535,18,2.2537469681784064
536,24,2.6525561072213706
537,18,2.0197161639969976
538,24,2.57862453932167
539,21,2.169492850580213
540,20,2.0213733860985528
541,20,2.092469954320236
542,19,2.286103298322082
543,18,2.264555353554633
544,20,2.3541462532797124
545,22,2.35270628642108
546,22,2.363542162883953
547,17,2.316238823939882
548,21,2.534990093371794
549,23,2.5236977594946777
550,18,1.4305288956127882
551,21,2.509186915204641
552,18,1.9723665853275119
553,19,2.3309069477736513
554,19,2.4294815667635565
555,17,1.902013066590107
556,20,2.4449173090276113
557,23,2.7203923761757447
558,24,2.4437995686844194
559,21,2.2873448468165694
560,22,2.581213504691374
561,24,2.737114811148425
562,17,2.0968137061635423
563,19,2.2603504854843464
564,20,2.102922801608509
565,19,2.233746947960716
566,20,2.252089645410716
567,20,2.379933866451047
568,18,1.9396986478643057
569,25,2.7065052360446438
570,24,2.726974492831456
571,16,1.883112344807937
572,22,2.3426530250316735
573,19,2.288031312633108
574,16,1.9517383402168078
575,22,2.142312150043124
576,20,2.095555481126919
577,20,2.079977955986151
578,18,1.9520087491418205
579,18,2.052055126080637
580,19,2.053802277728559
581,20,2.0572758903809976
582,21,2.4423856188551563
583,19,2.3589309588678926
584,24,2.8115113894002026
585,19,2.3860298714167842
586,20,2.4445339933734456
587,18,2.315873534112706
588,20,2.468095850647304
589,19,2.367498032599715
590,22,2.6555445114238867
591,18,2.323901548692309
592,17,2.158364314649835
593,25,2.7511390225332915
594,24,2.4698724388267004
595,25,2.7365387530372836
596,26,2.7536246701966705
597,25,2.708828049196679
598,20,2.370627579963126
599,27,2.8270869008641144
600,20,2.3268465824924784
601,18,1.831135804012888
602,21,2.399565977315155
603,20,1.9417037807642292
604,20,1.9669849505739134
605,20,2.1833384217673677
606,19,2.3654206110311065
607,19,2.3765251770508726
608,20,2.081373481061626
609,19,2.3678950712370974
610,19,2.417016152925376
611,21,2.4604677195104188
612,22,2.6102555759950494
613,21,2.569734582065254
614,21,2.393130508189166
615,21,2.4899147362846263
616,19,1.8432249268540328
617,17,2.1946210088520686
618,23,2.083763233232869
619,18,2.27247846443958
620,19,2.491007286665993
621,18,2.3659716969188733
622,20,2.4314037795189885
623,24,2.5985543143431182
624,25,2.7578663355033814
625,24,2.71377909028687
626,21,2.4412940875555824
627,21,2.42440999238222
628,18,2.244165051014969
629,19,2.286774611398958
630,19,2.383609432565254
631,19,2.3996385098577173
632,25,2.528283350939768
633,25,2.7217710965891317
634,20,1.7873585468828959
635,18,2.204769486907154
636,23,2.2181989017465717
637,23,2.5668807631884687
638,19,2.230497655803541
639,20,2.334828223867871
640,18,2.365418970654682
641,16,2.3125252550267987
642,19,2.25171323540573
643,18,2.1975527795537686
644,21,2.4543802753080732
645,19,2.3873534939287127
646,18,2.3335038687577154
647,25,2.620502751771803
648,16,2.2072570213637004
649,17,2.2701081129701173
650,20,2.3237986124510464
651,16,2.203413674084417
652,21,2.422483078303537
653,19,2.324878292932659
654,19,2.420728613782945
655,19,2.3998991066534545
656,21,2.439222776019894
657,18,2.0545695970597544
658,21,2.1903489573107278
659,20,2.148353010149751
660,18,2.32856694668207
661,18,2.367021839986441
662,23,2.5300325773244654
663,17,2.3894439691738354
664,22,2.3742081763839042
665,20,2.383580948979632
666,19,2.3862645727913914
667,20,2.4300611440581155
668,19,2.373898123426378
669,20,2.3900639280258353
670,20,2.3854928007803244
671,19,2.4619113144920948
672,21,2.275617551591286
673,17,2.188958736245425
674,17,2.2370062450328376
675,17,2.2370062450328376
676,17,2.2370062450328376
677,17,2.2573581834899286
678,17,2.1919716670808715
679,17,2.1919716670808715
680,17,2.314628756874295
681,19,2.3191123396962263
682,21,2.349868081233163
683,22,2.439197420515062
684,17,2.280672555075766
685,21,2.4570269193226335
686,22,2.499772560787672
687,22,2.7212305145954248
688,20,2.3078017176472203
689,21,2.409308300980427
690,21,2.3982531053898444
691,21,2.3128329497978024
692,23,2.4333661098023778
693,19,2.2771208977799886
694,21,2.4495387697878526
695,24,2.642484591289157
696,19,2.335486030634522
697,20,2.302096791765744
698,21,2.426877202991261
699,26,2.7718114560582006
700,18,2.348834072280718
701,24,2.802395436786762
702,15,2.225878603784327
703,25,2.542516204947045
704,25,2.820360621150407
705,18,2.382331132259724
706,18,2.2499128422908337
707,24,2.54947005513528
708,24,2.7967341566780943
709,25,2.6253859853764734
710,25,2.7215276877339396
711,25,2.6895810531642566
712,26,2.7616064810881986
713,19,1.9527865127611599
714,20,1.9499776775296505
715,17,1.5441118209321156
716,20,2.2175017473502305
717,18,2.497157508272559
718,12,1.443729486528321
719,18,2.3766973411416137
720,18,2.022678906843334
721,16,1.9849700816800788
722,19,2.16161479915689
723,19,2.209373778484496
724,19,2.2109838455500825
725,20,2.2558533640024714
726,21,2.356933763108307
727,20,2.240821008062365
728,23,2.356947154328728
729,15,2.1742754502234685
730,17,2.1543261970661294
731,21,1.9059109286024039
732,20,2.0714005496968007
733,17,2.2725000682370258
734,19,2.2344563933501354
735,20,2.4212667846497484
736,19,2.3206044650409843
737,20,2.2854167346924346
738,18,2.158026247119751
739,19,2.3922844645540993
740,18,1.95896633165191
741,18,1.9539350995003275
742,17,2.1424391237072657
743,18,2.098390009412582
744,17,2.114088630843549
745,19,2.291935709266109
746,18,2.283376591150647
747,17,2.3101841615250454
748,21,2.4643800370101485
749,18,2.263707333398738
750,18,2.26807297450184
751,18,2.320604465041984
752,18,2.320604465041984
753,17,2.21515093171114
754,19,2.367947770761522
755,20,2.468844231429848
756,21,2.523624213604406
757,22,2.482046564719477
758,20,2.320125945748703
759,23,2.3553370872631403
760,18,2.2919505960808335
761,18,2.028449627297106
762,19,2.0367481486168306
763,16,2.1931644344238768
764,19,2.3059218508731387
765,18,2.2628191772049298
766,17,2.1237285296729675
767,19,2.4821338074674704
768,22,2.4402069564625672
769,18,2.2843210671677534
770,18,2.2145482071996057
771,16,2.1135646247228443
772,16,2.1135646247228443
773,19,2.2412147736499923
774,19,2.2543895587972735
775,20,2.315463257716407
776,19,2.155498606293769
777,19,2.4881084154038158
778,19,2.2262506985925468
779,19,2.2508388940014723
780,21,2.4068204964017017
781,21,2.391313532798817
782,20,2.4578637468457525
783,19,2.4406493371753437
784,21,2.5073254443368156
785,19,2.4738847235538897
786,19,2.317995699589378
787,22,2.3726151965967293
788,22,2.570238685529293
789,18,2.2466820032551476
790,18,2.177620789141106
791,19,2.279755770887264
792,18,2.20325428207732
793,18,2.2265112953892845
794,20,2.335110681528192
795,19,2.236902806843275
796,19,2.2698235772731685
797,19,2.3148210803465314
798,22,2.5517870667347218
799,23,2.5744595458939314
800,20,2.1993129258160837
801,22,2.4384890682857527
802,20,2.3176964117177827
803,19,2.2417311011271477
804,18,2.2847538280532325
805,17,2.2933637097472417
806,20,2.4366699675659067
807,19,2.416167819094963
808,21,2.4974879641320546
809,20,2.460289507170526
810,20,2.4037481657576723
811,20,2.406592566078338
812,17,2.1410249271784445
813,24,2.3467634776909145
814,20,2.25836252672092
815,20,2.3981463845119597
816,19,2.383052688058213
817,22,2.457319774421356
818,18,2.2290391720715843
819,18,2.4125138238469668
820,19,2.3557129787974853
821,20,2.369042732268792
822,21,2.460794859749357
823,21,2.5271531998016292
824,21,2.536346888040725
825,22,2.4682233842884314
826,23,2.4949289460376702
827,22,2.3828209581245554
828,21,2.426789153565723
829,21,2.424359619534803
830,21,2.4036055784116623
831,16,2.1982017335842556
832,15,2.137543157351637
833,17,2.2524717398999803
834,21,2.531383253160767
835,18,2.306204126268454
836,19,2.3267452699684705
837,17,2.2628913856198234
838,22,2.510085336415122
839,23,2.553236648634101
840,23,2.577419466509826
841,21,2.418537787282967
842,17,2.285262141826696
843,19,2.348598125526507
844,20,2.3619278789978138
845,17,2.2661870913956266
846,18,2.312112817984825
847,17,2.2576063025047577
848,19,2.257770620527902
849,19,2.257770620527902
850,17,2.209376117913373
851,17,2.2167840640872134
852,18,2.379896896906553
853,18,2.361535911282664
854,18,2.2311833125476586
855,18,2.2604820031233395
856,23,2.608425120820201
857,23,2.628103746253968
858,16,2.17722350437106
859,15,2.2545033391869307
860,19,2.312866124786416
861,19,2.408776097213224
862,21,2.429161517281182
863,19,2.431569267383416
864,19,2.274446370718941
865,22,2.384988697313286
866,20,2.510277272192554
867,17,2.1654504322875012
868,16,2.1270972412607287
869,16,2.2682425337125007
870,16,2.318284063020852
871,18,2.312739910171191
872,20,2.382029257793959
873,23,2.6641956338184904
874,21,2.440115652744919
875,21,2.3524875276094157
876,23,2.401530973249178
877,23,2.688934850523008
878,19,2.4326847019258118
879,19,2.298815247000156
880,25,2.518208475833656
881,19,2.35601489966517
882,23,2.5658295662924777
883,17,2.311080292543181
884,23,2.4839332674112864
885,24,2.624338006290931
886,20,2.425123016418018
887,25,2.8155476078941915
888,23,2.518914244319821
889,23,2.6112184767679447
890,25,2.699710060910621
891,19,2.285840017119066
892,23,2.509677124351931
893,21,2.4228427623128095
894,28,2.8025219293473365
895,20,2.539026625542302
896,24,2.6050511107711736
897,24,2.673272155463893
898,25,2.709521270293996
899,25,2.646372758848506
900,25,2.7257211647473
901,25,2.5824106109523832
902,24,2.694753613846844
903,26,2.639555784179348
904,16,1.3585445244854122
905,25,2.711725820226513
906,25,2.793632218787479
907,19,1.860397009077163
908,17,1.768277638173775
909,18,1.6477980659750404
910,18,2.028603503213959
911,18,1.7546689997318423
912,17,1.7964106059115514
913,19,1.6689247494393853
914,19,1.8485780190136272
915,18,1.8204983001280424
916,18,2.1186689578006126
917,16,2.0062540282936268
918,19,1.7367406991770853
919,18,1.916008411109894
920,17,2.1328726076181503
921,19,1.906314364712695
922,17,1.708829040199007
923,17,1.5081692601495453
924,18,2.016758807755466
925,16,1.5447774119815958
926,20,2.0663682173128755
927,20,2.054837308777865
928,18,1.7373068221648114
929,17,1.6221403138904436
930,17,2.071313217226148
931,22,2.4986907623988945
932,18,1.9040062297712497
933,17,1.7904809525484877
934,20,2.405768093942259
935,20,2.514120619471837
936,20,2.420005739261724
937,20,2.4122590286038226
938,20,2.5245099896159315
939,20,2.5286658878652797
940,16,1.7765761594954999
941,18,2.056873077224159
942,18,1.8804943818864543
943,19,1.8785582748132725
944,19,2.140613358999622
945,20,1.911779915893208
946,18,1.7399085202854734
947,16,1.9502448835777422
948,17,1.9166553583162975
949,16,1.7442198293508238
950,18,1.9377247629387329
951,16,1.9384886208252454
952,17,1.9651481277688587
953,20,2.016451000502159
954,20,2.016451000502159
955,20,2.012752050679881
956,20,2.054627008837904
957,20,2.126795171164746
958,21,2.1123853539303683
959,18,2.2733195352013595
960,17,2.231374673975917
961,21,2.1961523575248263
962,21,2.1961523575248263
963,23,2.5519592716754054
964,19,2.0335280144856562
965,19,2.050176168925169
966,20,2.5151648238390165
967,20,2.5206874472767202
968,19,2.2112654423868046
969,20,2.2170628936352395
970,19,2.3672751123820976
971,19,2.3164510757346486
972,19,2.3253680330658844
973,19,2.38223322109288
974,19,1.9906570707471052
975,18,2.0971472600216168
976,17,1.7949268589647798
977,18,2.037734947117707
978,23,2.486258329904726
979,16,1.6460341229946007
